Method:,Column 1,,
1131.800165,1.641055,232879.000000,5322.000000
1135.450390,1.679842,235735.000000,4927.000000
1139.096358,1.674531,238069.000000,5037.000000
1142.738071,1.696282,241252.000000,4855.000000
1146.375527,1.703917,243862.000000,4822.000000
1150.008727,1.661297,245824.000000,5362.000000
1153.637671,1.683744,249063.000000,5159.000000
1158.469642,1.692456,252780.000000,5132.000000
1162.088655,1.722134,256260.000000,4859.000000
1165.703412,1.673899,259055.000000,5489.000000
1169.313912,1.700761,261978.000000,5218.000000
1172.920157,1.691713,264985.000000,5389.000000
1176.522145,1.706738,269426.000000,5293.000000
1180.119878,1.724005,272409.000000,5143.000000
1183.713354,1.691518,276023.000000,5616.000000
1187.302574,1.728457,280835.000000,5248.000000
1190.887538,1.724919,284660.000000,5363.000000
1194.468246,1.706395,289355.000000,5689.000000
1199.235902,1.732087,294470.000000,5457.000000
1202.806679,1.716506,298982.000000,5743.000000
1206.373200,1.709331,303505.000000,5927.000000
1209.935464,1.724053,307931.000000,5813.000000
1213.493473,1.704526,312016.000000,6161.000000
1217.047225,1.703121,316965.000000,6279.000000
1220.596721,1.744336,321210.000000,5787.000000
1224.141962,1.705696,325858.000000,6417.000000
1227.682946,1.703849,330391.000000,6534.000000
1231.219673,1.716735,334507.000000,6422.000000
1235.928690,1.719643,339691.000000,6478.000000
1239.455487,1.702789,343760.000000,6815.000000
1242.978028,1.689770,347020.000000,7089.000000
1246.496312,1.706966,350545.000000,6883.000000
1250.010341,1.718211,353991.000000,6773.000000
1253.520113,1.719965,356683.000000,6797.000000
1257.025629,1.697628,358341.000000,7189.000000
1260.526889,1.671251,360820.000000,7692.000000
1264.023894,1.683718,364183.000000,7544.000000
1267.516641,1.697661,367840.000000,7379.000000
1272.167018,1.684626,373653.000000,7724.000000
1275.649835,1.716247,377992.000000,7265.000000
1279.128396,1.727666,382454.000000,7160.000000
1282.602700,1.719795,386758.000000,7373.000000
1286.072749,1.707696,391232.000000,7669.000000
1289.538541,1.742092,395482.000000,7162.000000
1293.000078,1.706798,399181.000000,7841.000000
1296.457358,1.734565,402851.000000,7423.000000
1299.910382,1.731932,405972.000000,7526.000000
1303.359150,1.724119,409012.000000,7720.000000
1306.803662,1.723882,412072.000000,7782.000000
1311.389723,1.742058,415273.000000,7521.000000
1314.824304,1.742317,418670.000000,7578.000000
1318.254629,1.756419,421073.000000,7378.000000
1321.680698,1.749941,422767.000000,7519.000000
1325.102510,1.759621,424477.000000,7383.000000
1328.520066,1.774036,425846.000000,7165.000000
1331.933367,1.769057,427220.000000,7271.000000
1335.342411,1.772832,428460.000000,7229.000000
1338.747199,1.765540,429602.000000,7371.000000
1342.147731,1.753838,430095.000000,7581.000000
1346.675152,1.770663,430925.000000,7307.000000
1350.065753,1.791215,430662.000000,6965.000000
1353.452098,1.782998,430235.000000,7091.000000
1356.834187,1.775516,429864.000000,7208.000000
1360.212019,1.762108,430326.000000,7442.000000
1363.585596,1.770469,429141.000000,7280.000000
1366.954916,1.758725,428594.000000,7470.000000
1370.319980,1.791575,427739.000000,6912.000000
1373.680788,1.794289,426684.000000,6852.000000
1377.037340,1.787930,424716.000000,6921.000000
1380.389636,1.784928,423009.000000,6941.000000
1384.852743,1.776166,421250.000000,7053.000000
1388.195107,1.771732,419513.000000,7096.000000
1391.533216,1.775797,418386.000000,7011.000000
1394.867069,1.786247,416533.000000,6814.000000
1398.196665,1.780397,415362.000000,6887.000000
1401.522005,1.786083,414359.000000,6781.000000
1404.843090,1.790745,412901.000000,6685.000000
1408.159918,1.811123,412217.000000,6368.000000
1411.472490,1.784726,411361.000000,6753.000000
1414.780805,1.775091,411033.000000,6899.000000
1419.185272,1.801968,409830.000000,6466.000000
1422.483657,1.771980,409401.000000,6921.000000
1425.777786,1.813662,409230.000000,6285.000000
1429.067659,1.778822,409352.000000,6812.000000
1432.353275,1.801843,408571.000000,6448.000000
1435.634635,1.802743,408784.000000,6438.000000
1438.911740,1.799096,408388.000000,6486.000000
1442.184588,1.809061,408718.000000,6344.000000
1445.453180,1.812476,408114.000000,6285.000000
1448.717516,1.825010,407298.000000,6094.000000
1453.063343,1.823499,406083.000000,6097.000000
1456.317748,1.814249,404893.000000,6210.000000
1459.567896,1.813206,403727.000000,6207.000000
1462.813789,1.795432,402460.000000,6446.000000
1466.055425,1.811229,401052.000000,6194.000000
1469.292806,1.818650,399335.000000,6063.000000
1472.525930,1.788847,397326.000000,6461.000000
1475.754798,1.817985,395699.000000,6017.000000
1478.979410,1.815352,393830.000000,6025.000000
1482.199766,1.811179,391553.000000,6048.000000
1485.415866,1.836581,389192.000000,5670.000000
1489.697378,1.811934,386592.000000,5961.000000
1492.903547,1.816770,383773.000000,5852.000000
1496.105460,1.797834,380646.000000,6063.000000
1499.303116,1.769104,377552.000000,6425.000000
1502.496517,1.827242,375404.000000,5588.000000
1505.685661,1.807774,371858.000000,5789.000000
1508.870549,1.777649,368993.000000,6157.000000
1512.051181,1.814192,365725.000000,5610.000000
1515.227557,1.809841,362273.000000,5613.000000
1518.399677,1.774792,358179.000000,6016.000000
1522.622549,1.812401,354157.000000,5455.000000
1525.784738,1.828576,350480.000000,5201.000000
1528.942671,1.784818,346255.000000,5683.000000
1532.096347,1.839291,342381.000000,4957.000000
1535.245768,1.825294,338077.000000,5055.000000
1538.390932,1.804542,334863.000000,5252.000000
1541.531840,1.838071,330125.000000,4793.000000
1544.668493,1.824341,325057.000000,4871.000000
1547.800888,1.824509,320643.000000,4803.000000
1550.929028,1.822571,316424.000000,4761.000000
1555.093261,1.820501,309495.000000,4679.000000
1558.211470,1.836734,305009.000000,4442.000000
1561.325422,1.783189,299676.000000,4937.000000
1564.435119,1.862493,294721.000000,4045.000000
1567.540560,1.865687,289557.000000,3945.000000
1570.641744,1.830935,284567.000000,4200.000000
1573.738672,1.817571,279754.000000,4258.000000
1576.831344,1.850703,274419.000000,3870.000000
1579.919760,1.834160,268872.000000,3939.000000
1583.003920,1.869627,263606.000000,3559.000000
1586.083824,1.837571,257921.000000,3749.000000
1590.183742,1.818409,250804.000000,3810.000000
1593.253714,1.825958,245422.000000,3664.000000
1596.319431,1.832917,239381.000000,3517.000000
1599.380892,1.828643,234206.000000,3475.000000
1602.438096,1.853791,228743.000000,3203.000000
1605.491044,1.852557,223323.000000,3136.000000
1608.539736,1.853623,217518.000000,3047.000000
1611.584172,1.851533,212282.000000,2988.000000
1614.624352,1.871737,206389.000000,2773.000000
1617.660276,1.907010,201087.000000,2491.000000
1621.701554,1.857800,193528.000000,2685.000000
1624.727547,1.828434,188622.000000,2800.000000
1627.749283,1.853115,183537.000000,2574.000000
1630.766764,1.849156,177844.000000,2517.000000
1633.779989,1.905870,171736.000000,2133.000000
1636.788957,1.833596,167154.000000,2452.000000
1639.793669,1.848392,161732.000000,2293.000000
1642.794125,1.819684,155612.000000,2357.000000
1645.790325,1.777762,149386.000000,2492.000000
1648.782269,1.837700,142246.000000,2067.000000
1651.769957,1.808748,133974.000000,2081.000000
1655.746920,1.739951,121380.000000,2209.000000
1658.724676,1.811116,110432.000000,1706.000000
1661.698177,1.802487,99058.000000,1561.000000
1664.667421,1.873338,87253.000000,1168.000000
1667.632410,1.812404,74987.000000,1155.000000
1670.593142,1.854769,63846.000000,892.000000
1673.549618,1.638750,54103.000000,1243.000000
1676.501838,1.636870,45375.000000,1047.000000
1679.449802,1.753918,38529.000000,679.000000
1682.393510,1.975902,32827.000000,347.000000
1686.311833,2.403254,26067.000000,103.000000
1689.245610,2.269707,22330.000000,120.000000
1692.175130,1.618659,19574.000000,471.000000
1695.100395,2.843622,16743.000000,24.000000
1698.021403,2.846367,14743.000000,21.000000
1700.938155,1.930412,12694.000000,149.000000
