Method:,Column 1,,
1150.008727,1.470971,245824.000000,8311.000000
1153.637671,1.461659,249063.000000,8603.000000
1158.469642,1.465425,252780.000000,8656.000000
1162.088655,1.466226,256260.000000,8759.000000
1165.703412,1.471285,259055.000000,8752.000000
1169.313912,1.467608,261978.000000,8926.000000
1172.920157,1.478295,264985.000000,8809.000000
1176.522145,1.462284,269426.000000,9293.000000
1180.119878,1.482332,272409.000000,8972.000000
1183.713354,1.473819,276023.000000,9271.000000
1187.302574,1.462576,280835.000000,9680.000000
1190.887538,1.488890,284660.000000,9235.000000
1194.468246,1.467554,289355.000000,9860.000000
1199.235902,1.474504,294470.000000,9875.000000
1202.806679,1.479352,298982.000000,9915.000000
1206.373200,1.476471,303505.000000,10132.000000
1209.935464,1.482458,307931.000000,10139.000000
1213.493473,1.492746,312016.000000,10033.000000
1217.047225,1.487079,316965.000000,10326.000000
1220.596721,1.490592,321210.000000,10380.000000
1224.141962,1.479203,325858.000000,10810.000000
1227.682946,1.471598,330391.000000,11154.000000
1231.219673,1.472404,334507.000000,11272.000000
1235.928690,1.470009,339691.000000,11510.000000
1239.455487,1.469818,343760.000000,11653.000000
1242.978028,1.473135,347020.000000,11674.000000
1246.496312,1.500753,350545.000000,11066.000000
1250.010341,1.489088,353991.000000,11479.000000
1253.520113,1.474769,356683.000000,11954.000000
1257.025629,1.480468,358341.000000,11853.000000
1260.526889,1.490108,360820.000000,11673.000000
1264.023894,1.477710,364183.000000,12123.000000
1267.516641,1.481440,367840.000000,12140.000000
1272.167018,1.471616,373653.000000,12614.000000
1275.649835,1.487754,377992.000000,12295.000000
1279.128396,1.480935,382454.000000,12637.000000
1282.602700,1.480128,386758.000000,12803.000000
1286.072749,1.494865,391232.000000,12519.000000
1289.538541,1.495758,395482.000000,12629.000000
1293.000078,1.490715,399181.000000,12896.000000
1296.457358,1.496208,402851.000000,12851.000000
1299.910382,1.506371,405972.000000,12651.000000
1303.359150,1.518244,409012.000000,12402.000000
1306.803662,1.525139,412072.000000,12298.000000
1311.389723,1.527582,415273.000000,12324.000000
1314.824304,1.520331,418670.000000,12634.000000
1318.254629,1.542111,421073.000000,12085.000000
1321.680698,1.530653,422767.000000,12458.000000
1325.102510,1.531744,424477.000000,12477.000000
1328.520066,1.532690,425846.000000,12490.000000
1331.933367,1.539020,427220.000000,12349.000000
1335.342411,1.536706,428460.000000,12451.000000
1338.747199,1.533110,429602.000000,12588.000000
1342.147731,1.546067,430095.000000,12232.000000
1346.675152,1.539791,430925.000000,12434.000000
1350.065753,1.544867,430662.000000,12282.000000
1353.452098,1.543166,430235.000000,12318.000000
1356.834187,1.537291,429864.000000,12475.000000
1360.212019,1.545024,430326.000000,12268.000000
1363.585596,1.545351,429141.000000,12225.000000
1366.954916,1.545330,428594.000000,12210.000000
1370.319980,1.536149,427739.000000,12446.000000
1373.680788,1.547393,426684.000000,12098.000000
1377.037340,1.531050,424716.000000,12504.000000
1380.389636,1.555536,423009.000000,11771.000000
1384.852743,1.552474,421250.000000,11805.000000
1388.195107,1.550385,419513.000000,11813.000000
1391.533216,1.555811,418386.000000,11635.000000
1394.867069,1.556729,416533.000000,11559.000000
1398.196665,1.567313,415362.000000,11249.000000
1401.522005,1.561807,414359.000000,11365.000000
1404.843090,1.554582,412901.000000,11515.000000
1408.159918,1.552394,412217.000000,11554.000000
1411.472490,1.564695,411361.000000,11208.000000
1414.780805,1.555792,411033.000000,11431.000000
1419.185272,1.568495,409830.000000,11069.000000
1422.483657,1.549304,409401.000000,11557.000000
1425.777786,1.564965,409230.000000,11143.000000
1429.067659,1.558289,409352.000000,11319.000000
1432.353275,1.563409,408571.000000,11165.000000
1435.634635,1.557916,408784.000000,11313.000000
1438.911740,1.553559,408388.000000,11416.000000
1442.184588,1.571257,408718.000000,10969.000000
1445.453180,1.562689,408114.000000,11171.000000
1448.717516,1.556642,407298.000000,11305.000000
1453.063343,1.573025,406083.000000,10854.000000
1456.317748,1.553954,404893.000000,11308.000000
1459.567896,1.560843,403727.000000,11098.000000
1462.813789,1.560026,402460.000000,11084.000000
1466.055425,1.560192,401052.000000,11041.000000
1469.292806,1.568396,399335.000000,10788.000000
1472.525930,1.577751,397326.000000,10505.000000
1475.754798,1.568753,395699.000000,10681.000000
1478.979410,1.567063,393830.000000,10672.000000
1482.199766,1.578774,391553.000000,10328.000000
1485.415866,1.575391,389192.000000,10346.000000
1489.697378,1.575725,386592.000000,10269.000000
1492.903547,1.552141,383773.000000,10763.000000
1496.105460,1.572134,380646.000000,10195.000000
1499.303116,1.576239,377552.000000,10017.000000
1502.496517,1.561873,375404.000000,10295.000000
1505.685661,1.574347,371858.000000,9909.000000
1508.870549,1.579709,368993.000000,9712.000000
1512.051181,1.559220,365725.000000,10091.000000
1515.227557,1.571057,362273.000000,9727.000000
1518.399677,1.564161,358179.000000,9771.000000
1522.622549,1.563320,354157.000000,9680.000000
1525.784738,1.557802,350480.000000,9702.000000
1528.942671,1.555725,346255.000000,9631.000000
1532.096347,1.565327,342381.000000,9315.000000
1535.245768,1.556258,338077.000000,9392.000000
1538.390932,1.580286,334863.000000,8802.000000
1541.531840,1.561550,330125.000000,9060.000000
1544.668493,1.579334,325057.000000,8563.000000
1547.800888,1.560799,320643.000000,8815.000000
1550.929028,1.572848,316424.000000,8461.000000
1555.093261,1.578751,309495.000000,8164.000000
1558.211470,1.553720,305009.000000,8523.000000
1561.325422,1.555174,299676.000000,8346.000000
1564.435119,1.571619,294721.000000,7903.000000
1567.540560,1.562516,289557.000000,7929.000000
1570.641744,1.553981,284567.000000,7947.000000
1573.738672,1.576724,279754.000000,7414.000000
1576.831344,1.587645,274419.000000,7092.000000
1579.919760,1.557739,268872.000000,7444.000000
1583.003920,1.563080,263606.000000,7209.000000
1586.083824,1.586840,257921.000000,6678.000000
1590.183742,1.585954,250804.000000,6507.000000
1593.253714,1.564033,245422.000000,6697.000000
1596.319431,1.563645,239381.000000,6538.000000
1599.380892,1.607220,234206.000000,5786.000000
1602.438096,1.588569,228743.000000,5899.000000
1605.491044,1.623594,223323.000000,5313.000000
1608.539736,1.590472,217518.000000,5585.000000
1611.584172,1.579657,212282.000000,5588.000000
1614.624352,1.585036,206389.000000,5366.000000
1617.660276,1.566032,201087.000000,5462.000000
1621.701554,1.561077,193528.000000,5317.000000
1624.727547,1.635012,188622.000000,4371.000000
1627.749283,1.591349,183537.000000,4703.000000
1630.766764,1.618595,177844.000000,4280.000000
1633.779989,1.602303,171736.000000,4291.000000
1636.788957,1.611287,167154.000000,4091.000000
1639.793669,1.558197,161732.000000,4473.000000
1642.794125,1.610207,155612.000000,3818.000000
1645.790325,1.585143,149386.000000,3883.000000
1648.782269,1.569275,142246.000000,3835.000000
1651.769957,1.621057,133974.000000,3206.000000
1655.746920,1.572531,121380.000000,3248.000000
1658.724676,1.615284,110432.000000,2678.000000
1661.698177,1.547647,99058.000000,2807.000000
1664.667421,1.518191,87253.000000,2646.000000
1667.632410,1.574390,74987.000000,1998.000000
1670.593142,1.465086,63846.000000,2188.000000
1673.549618,1.437215,54103.000000,1977.000000
1676.501838,1.542206,45375.000000,1302.000000
1679.449802,1.436569,38529.000000,1410.000000
1682.393510,1.544028,32827.000000,938.000000
1686.311833,1.564221,26067.000000,711.000000
1689.245610,1.567133,22330.000000,605.000000
1692.175130,1.595323,19574.000000,497.000000
1695.100395,1.731073,16743.000000,311.000000
1698.021403,1.363765,14743.000000,638.000000
1700.938155,1.798247,12694.000000,202.000000
