Method:,Column 1,,
1306.803662,1.746035,412072.000000,7395.000000
1311.389723,1.737349,415273.000000,7603.000000
1314.824304,1.752758,418670.000000,7398.000000
1318.254629,1.759550,421073.000000,7325.000000
1321.680698,1.751329,422767.000000,7495.000000
1325.102510,1.750483,424477.000000,7540.000000
1328.520066,1.794578,425846.000000,6834.000000
1331.933367,1.758554,427220.000000,7449.000000
1335.342411,1.775423,428460.000000,7186.000000
1338.747199,1.779490,429602.000000,7138.000000
1342.147731,1.784698,430095.000000,7061.000000
1346.675152,1.774004,430925.000000,7251.000000
1350.065753,1.795036,430662.000000,6904.000000
1353.452098,1.791846,430235.000000,6948.000000
1356.834187,1.780851,429864.000000,7120.000000
1360.212019,1.783396,430326.000000,7086.000000
1363.585596,1.785151,429141.000000,7038.000000
1366.954916,1.777740,428594.000000,7150.000000
1370.319980,1.793275,427739.000000,6885.000000
1373.680788,1.772653,426684.000000,7202.000000
1377.037340,1.771189,424716.000000,7193.000000
1380.389636,1.790596,423009.000000,6851.000000
1384.852743,1.804338,421250.000000,6610.000000
1388.195107,1.775975,419513.000000,7027.000000
1391.533216,1.776479,418386.000000,7000.000000
1394.867069,1.781052,416533.000000,6896.000000
1398.196665,1.788287,415362.000000,6763.000000
1401.522005,1.803462,414359.000000,6515.000000
1404.843090,1.793874,412901.000000,6637.000000
1408.159918,1.814065,412217.000000,6325.000000
1411.472490,1.790749,411361.000000,6660.000000
1414.780805,1.801833,411033.000000,6487.000000
1419.185272,1.793850,409830.000000,6588.000000
1422.483657,1.786853,409401.000000,6688.000000
1425.777786,1.823163,409230.000000,6149.000000
1429.067659,1.817052,409352.000000,6238.000000
1432.353275,1.819717,408571.000000,6188.000000
1435.634635,1.811671,408784.000000,6307.000000
1438.911740,1.811181,408388.000000,6308.000000
1442.184588,1.816309,408718.000000,6239.000000
1445.453180,1.814068,408114.000000,6262.000000
1448.717516,1.784032,407298.000000,6697.000000
1453.063343,1.823926,406083.000000,6091.000000
1456.317748,1.835386,404893.000000,5915.000000
1459.567896,1.802767,403727.000000,6358.000000
1462.813789,1.801402,402460.000000,6358.000000
1466.055425,1.806210,401052.000000,6266.000000
1469.292806,1.790903,399335.000000,6463.000000
1472.525930,1.787237,397326.000000,6485.000000
1475.754798,1.805183,395699.000000,6197.000000
1478.979410,1.805799,393830.000000,6159.000000
1482.199766,1.821424,391553.000000,5907.000000
1485.415866,1.810063,389192.000000,6027.000000
1489.697378,1.785095,386592.000000,6341.000000
1492.903547,1.809630,383773.000000,5949.000000
1496.105460,1.808713,380646.000000,5913.000000
1499.303116,1.791433,377552.000000,6103.000000
1502.496517,1.814001,375404.000000,5761.000000
1505.685661,1.818098,371858.000000,5653.000000
1508.870549,1.834383,368993.000000,5403.000000
1512.051181,1.840685,365725.000000,5278.000000
1515.227557,1.818042,362273.000000,5508.000000
1518.399677,1.866750,358179.000000,4868.000000
1522.622549,1.832775,354157.000000,5205.000000
1525.784738,1.812430,350480.000000,5398.000000
1528.942671,1.834131,346255.000000,5073.000000
1532.096347,1.829159,342381.000000,5074.000000
1535.245768,1.817884,338077.000000,5142.000000
1538.390932,1.813566,334863.000000,5144.000000
1541.531840,1.834282,330125.000000,4835.000000
1544.668493,1.810823,325057.000000,5025.000000
1547.800888,1.843642,320643.000000,4596.000000
1550.929028,1.839878,316424.000000,4575.000000
1555.093261,1.831118,309495.000000,4566.000000
1558.211470,1.819389,305009.000000,4623.000000
1561.325422,1.793335,299676.000000,4823.000000
1564.435119,1.864537,294721.000000,4026.000000
1567.540560,1.821849,289557.000000,4364.000000
1570.641744,1.860234,284567.000000,3926.000000
1573.738672,1.836969,279754.000000,4072.000000
1576.831344,1.814648,274419.000000,4205.000000
1579.919760,1.864880,268872.000000,3670.000000
1583.003920,1.840715,263606.000000,3804.000000
1586.083824,1.848006,257921.000000,3660.000000
1590.183742,1.885984,250804.000000,3261.000000
1593.253714,1.826907,245422.000000,3656.000000
1596.319431,1.845445,239381.000000,3417.000000
1599.380892,1.820472,234206.000000,3541.000000
1602.438096,1.851088,228743.000000,3223.000000
1605.491044,1.798950,223323.000000,3548.000000
1608.539736,1.856053,217518.000000,3030.000000
1611.584172,1.842613,212282.000000,3050.000000
1614.624352,1.837855,206389.000000,2998.000000
1617.660276,1.868177,201087.000000,2724.000000
1621.701554,1.866128,193528.000000,2634.000000
1624.727547,1.835313,188622.000000,2756.000000
1627.749283,1.860088,183537.000000,2533.000000
1630.766764,1.869828,177844.000000,2400.000000
1633.779989,1.847650,171736.000000,2439.000000
1636.788957,1.928210,167154.000000,1972.000000
1639.793669,1.878382,161732.000000,2140.000000
1642.794125,1.862442,155612.000000,2136.000000
1645.790325,1.907373,149386.000000,1849.000000
1648.782269,1.912990,142246.000000,1738.000000
1651.769957,1.876845,133974.000000,1779.000000
1655.746920,1.852423,121380.000000,1705.000000
1658.724676,1.834116,110432.000000,1618.000000
1661.698177,1.847287,99058.000000,1408.000000
1664.667421,1.785748,87253.000000,1429.000000
1667.632410,1.893167,74987.000000,959.000000
1670.593142,1.733252,63846.000000,1180.000000
1673.549618,1.758249,54103.000000,944.000000
1676.501838,1.811719,45375.000000,700.000000
1679.449802,1.804751,38529.000000,604.000000
1682.393510,1.865924,32827.000000,447.000000
1686.311833,2.295517,26067.000000,132.000000
1689.245610,1.841033,22330.000000,322.000000
1692.175130,1.652193,19574.000000,436.000000
1695.100395,nan,16743.000000,-6.000000
1698.021403,1.856832,14743.000000,205.000000
1700.938155,1.454264,12694.000000,446.000000
