Method:,Column 1,,
1090.133498,0.194619,207289.000000,132421.000000
1093.831959,0.197682,209194.000000,132699.000000
1097.526163,0.200233,210937.000000,133021.000000
1101.216112,0.203336,213258.000000,133527.000000
1104.901804,0.205789,215518.000000,134182.000000
1108.583240,0.208912,217607.000000,134512.000000
1112.260420,0.212514,219948.000000,134836.000000
1115.933344,0.215729,221873.000000,135013.000000
1120.823955,0.223610,225409.000000,134698.000000
1124.486948,0.230822,228069.000000,134043.000000
1128.145685,0.238516,230370.000000,133018.000000
1131.800165,0.249193,232879.000000,131201.000000
1135.450390,0.261158,235735.000000,129201.000000
1139.096358,0.272421,238069.000000,127140.000000
1142.738071,0.288398,241252.000000,124186.000000
1146.375527,0.299760,243862.000000,122288.000000
1150.008727,0.309991,245824.000000,120402.000000
1153.637671,0.319007,249063.000000,119482.000000
1158.469642,0.326448,252780.000000,119205.000000
1162.088655,0.333196,256260.000000,118983.000000
1165.703412,0.337736,259055.000000,119030.000000
1169.313912,0.341515,261978.000000,119330.000000
1172.920157,0.344482,264985.000000,119878.000000
1176.522145,0.349744,269426.000000,120419.000000
1180.119878,0.351977,272409.000000,121128.000000
1183.713354,0.355198,276023.000000,121828.000000
1187.302574,0.359164,280835.000000,122825.000000
1190.887538,0.360306,284660.000000,124171.000000
1194.468246,0.364285,289355.000000,125068.000000
1199.235902,0.363824,294470.000000,127414.000000
1202.806679,0.365878,298982.000000,128756.000000
1206.373200,0.364832,303505.000000,131019.000000
1209.935464,0.364971,307931.000000,132887.000000
1213.493473,0.363499,312016.000000,135107.000000
1217.047225,0.360384,316965.000000,138238.000000
1220.596721,0.357622,321210.000000,140983.000000
1224.141962,0.354735,325858.000000,143977.000000
1227.682946,0.352009,330391.000000,146899.000000
1231.219673,0.349131,334507.000000,149718.000000
1235.928690,0.345865,339691.000000,153186.000000
1239.455487,0.345996,343760.000000,154974.000000
1242.978028,0.344090,347020.000000,157132.000000
1246.496312,0.344268,350545.000000,158663.000000
1250.010341,0.344430,353991.000000,160163.000000
1253.520113,0.342382,356683.000000,162144.000000
1257.025629,0.342762,358341.000000,162755.000000
1260.526889,0.343728,360820.000000,163517.000000
1264.023894,0.345080,364183.000000,164528.000000
1267.516641,0.346444,367840.000000,165659.000000
1272.167018,0.348272,373653.000000,167570.000000
1275.649835,0.349984,377992.000000,168849.000000
1279.128396,0.352593,382454.000000,169819.000000
1282.602700,0.355351,386758.000000,170643.000000
1286.072749,0.360058,391232.000000,170756.000000
1289.538541,0.364235,395482.000000,170959.000000
1293.000078,0.369993,399181.000000,170285.000000
1296.457358,0.373677,402851.000000,170399.000000
1299.910382,0.379621,405972.000000,169385.000000
1303.359150,0.385569,409012.000000,168332.000000
1306.803662,0.392332,412072.000000,166971.000000
1311.389723,0.403593,415273.000000,163961.000000
1314.824304,0.412051,418670.000000,162114.000000
1318.254629,0.422720,421073.000000,159088.000000
1321.680698,0.432095,422767.000000,156317.000000
1325.102510,0.441268,424477.000000,153669.000000
1328.520066,0.452360,425846.000000,150277.000000
1331.933367,0.464458,427220.000000,146620.000000
1335.342411,0.475434,428460.000000,143376.000000
1338.747199,0.486786,429602.000000,140049.000000
1342.147731,0.498152,430095.000000,136588.000000
1346.675152,0.512602,430925.000000,132373.000000
1350.065753,0.522851,430662.000000,129207.000000
1353.452098,0.534208,430235.000000,125747.000000
1356.834187,0.546519,429864.000000,122127.000000
1360.212019,0.561415,430326.000000,118136.000000
1363.585596,0.574352,429141.000000,114353.000000
1366.954916,0.594476,428594.000000,109036.000000
1370.319980,0.617079,427739.000000,103300.000000
1373.680788,0.643568,426684.000000,96948.000000
1377.037340,0.676009,424716.000000,89555.000000
1380.389636,0.714276,423009.000000,81672.000000
1384.852743,0.774476,421250.000000,70805.000000
1388.195107,0.818027,419513.000000,63785.000000
1391.533216,0.868653,418386.000000,56614.000000
1394.867069,0.914222,416533.000000,50749.000000
1398.196665,0.953137,415362.000000,46269.000000
1401.522005,0.992332,414359.000000,42174.000000
1404.843090,1.027888,412901.000000,38722.000000
1408.159918,1.050294,412217.000000,36714.000000
1411.472490,1.071746,411361.000000,34872.000000
1414.780805,1.089520,411033.000000,33447.000000
1419.185272,1.109999,409830.000000,31813.000000
1422.483657,1.118161,409401.000000,31188.000000
1425.777786,1.123121,409230.000000,30821.000000
1429.067659,1.137881,409352.000000,29800.000000
1432.353275,1.146346,408571.000000,29169.000000
1435.634635,1.145160,408784.000000,29264.000000
1438.911740,1.145155,408388.000000,29236.000000
1442.184588,1.151218,408718.000000,28854.000000
1445.453180,1.151902,408114.000000,28766.000000
1448.717516,1.157084,407298.000000,28368.000000
1453.063343,1.158535,406083.000000,28189.000000
1456.317748,1.149897,404893.000000,28671.000000
1459.567896,1.144439,403727.000000,28950.000000
1462.813789,1.146085,402460.000000,28750.000000
1466.055425,1.146592,401052.000000,28616.000000
1469.292806,1.129254,399335.000000,29654.000000
1472.525930,1.127386,397326.000000,29632.000000
1475.754798,1.125956,395699.000000,29608.000000
1478.979410,1.114311,393830.000000,30269.000000
1482.199766,1.111018,391553.000000,30323.000000
1485.415866,1.102799,389192.000000,30716.000000
1489.697378,1.087003,386592.000000,31641.000000
1492.903547,1.074200,383773.000000,32350.000000
1496.105460,1.070030,380646.000000,32396.000000
1499.303116,1.056926,377552.000000,33117.000000
1502.496517,1.047269,375404.000000,33669.000000
1505.685661,1.037139,371858.000000,34138.000000
1508.870549,1.024691,368993.000000,34860.000000
1512.051181,1.016427,365725.000000,35215.000000
1515.227557,1.003349,362273.000000,35949.000000
1518.399677,0.991260,358179.000000,36546.000000
1522.622549,0.981311,354157.000000,36973.000000
1525.784738,0.966930,350480.000000,37821.000000
1528.942671,0.959007,346255.000000,38053.000000
1532.096347,0.948035,342381.000000,38590.000000
1535.245768,0.938085,338077.000000,38988.000000
1538.390932,0.926317,334863.000000,39678.000000
1541.531840,0.919046,330125.000000,39777.000000
1544.668493,0.910671,325057.000000,39929.000000
1547.800888,0.898277,320643.000000,40527.000000
1550.929028,0.889748,316424.000000,40787.000000
1555.093261,0.878909,309495.000000,40902.000000
1558.211470,0.872462,305009.000000,40912.000000
1561.325422,0.862694,299676.000000,41111.000000
1564.435119,0.852579,294721.000000,41384.000000
1567.540560,0.845101,289557.000000,41365.000000
1570.641744,0.839857,284567.000000,41146.000000
1573.738672,0.832913,279754.000000,41102.000000
1576.831344,0.830423,274419.000000,40550.000000
1579.919760,0.820977,268872.000000,40604.000000
1583.003920,0.810050,263606.000000,40823.000000
1586.083824,0.809242,257921.000000,40017.000000
1590.183742,0.801968,250804.000000,39570.000000
1593.253714,0.791988,245422.000000,39621.000000
1596.319431,0.788460,239381.000000,38961.000000
1599.380892,0.788069,234206.000000,38153.000000
1602.438096,0.776285,228743.000000,38288.000000
1605.491044,0.773065,223323.000000,37659.000000
1608.539736,0.771636,217518.000000,36801.000000
1611.584172,0.763337,212282.000000,36608.000000
1614.624352,0.763945,206389.000000,35542.000000
1617.660276,0.762567,201087.000000,34739.000000
1621.701554,0.750615,193528.000000,34366.000000
1624.727547,0.750599,188622.000000,33496.000000
1627.749283,0.749601,183537.000000,32668.000000
1630.766764,0.746317,177844.000000,31895.000000
1633.779989,0.740123,171736.000000,31242.000000
1636.788957,0.732484,167154.000000,30948.000000
1639.793669,0.738783,161732.000000,29513.000000
1642.794125,0.731311,155612.000000,28889.000000
1645.790325,0.731172,149386.000000,27742.000000
1648.782269,0.727115,142246.000000,26664.000000
1651.769957,0.718865,133974.000000,25595.000000
1655.746920,0.710959,121380.000000,23615.000000
1658.724676,0.704021,110432.000000,21831.000000
1661.698177,0.696644,99058.000000,19918.000000
1664.667421,0.681617,87253.000000,18162.000000
1667.632410,0.673534,74987.000000,15902.000000
1670.593142,0.658448,63846.000000,14018.000000
1673.549618,0.646470,54103.000000,12211.000000
1676.501838,0.662280,45375.000000,9875.000000
1679.449802,0.653314,38529.000000,8560.000000
1682.393510,0.708764,32827.000000,6419.000000
1686.311833,0.681531,26067.000000,5427.000000
1689.245610,0.682745,22330.000000,4636.000000
1692.175130,0.734172,19574.000000,3610.000000
1695.100395,0.683629,16743.000000,3469.000000
1698.021403,0.745504,14743.000000,2649.000000
1700.938155,0.708097,12694.000000,2486.000000
