Method:,Column 1,,
1142.738071,0.290857,241252.000000,123485.000000
1146.375527,0.304578,243862.000000,120939.000000
1150.008727,0.313809,245824.000000,119348.000000
1153.637671,0.322477,249063.000000,118531.000000
1158.469642,0.332350,252780.000000,117596.000000
1162.088655,0.337923,256260.000000,117695.000000
1165.703412,0.342745,259055.000000,117665.000000
1169.313912,0.345078,261978.000000,118355.000000
1172.920157,0.348950,264985.000000,118651.000000
1176.522145,0.353872,269426.000000,119280.000000
1180.119878,0.355686,272409.000000,120098.000000
1183.713354,0.358997,276023.000000,120767.000000
1187.302574,0.361714,280835.000000,122106.000000
1190.887538,0.364792,284660.000000,122895.000000
1194.468246,0.367142,289355.000000,124248.000000
1199.235902,0.366319,294470.000000,126684.000000
1202.806679,0.368595,298982.000000,127953.000000
1206.373200,0.368169,303505.000000,130016.000000
1209.935464,0.367643,307931.000000,132072.000000
1213.493473,0.365025,312016.000000,134633.000000
1217.047225,0.364078,316965.000000,137067.000000
1220.596721,0.360459,321210.000000,140065.000000
1224.141962,0.358586,325858.000000,142706.000000
1227.682946,0.357337,330391.000000,145108.000000
1231.219673,0.353633,334507.000000,148174.000000
1235.928690,0.351894,339691.000000,151074.000000
1239.455487,0.350342,343760.000000,153431.000000
1242.978028,0.350084,347020.000000,154978.000000
1246.496312,0.349381,350545.000000,156806.000000
1250.010341,0.348019,353991.000000,158845.000000
1253.520113,0.348548,356683.000000,159858.000000
1257.025629,0.347905,358341.000000,160839.000000
1260.526889,0.348739,360820.000000,161641.000000
1264.023894,0.350827,364183.000000,162365.000000
1267.516641,0.351578,367840.000000,163712.000000
1272.167018,0.353915,373653.000000,165407.000000
1275.649835,0.356288,377992.000000,166416.000000
1279.128396,0.358497,382454.000000,167526.000000
1282.602700,0.362645,386758.000000,167801.000000
1286.072749,0.366534,391232.000000,168229.000000
1289.538541,0.370094,395482.000000,168668.000000
1293.000078,0.375328,399181.000000,168206.000000
1296.457358,0.379905,402851.000000,167973.000000
1299.910382,0.385754,405972.000000,167010.000000
1303.359150,0.393576,409012.000000,165257.000000
1306.803662,0.399661,412072.000000,164177.000000
1311.389723,0.410915,415273.000000,161220.000000
1314.824304,0.421675,418670.000000,158561.000000
1318.254629,0.431113,421073.000000,156043.000000
1321.680698,0.440871,422767.000000,153190.000000
1325.102510,0.453515,424477.000000,149396.000000
1328.520066,0.464180,425846.000000,146242.000000
1331.933367,0.475070,427220.000000,143081.000000
1335.342411,0.487240,428460.000000,139531.000000
1338.747199,0.497813,429602.000000,136538.000000
1342.147731,0.509585,430095.000000,133039.000000
1346.675152,0.524638,430925.000000,128755.000000
1350.065753,0.535164,430662.000000,125595.000000
1353.452098,0.546905,430235.000000,122124.000000
1356.834187,0.557697,429864.000000,119024.000000
1360.212019,0.572730,430326.000000,115098.000000
1363.585596,0.588013,429141.000000,110812.000000
1366.954916,0.606044,428594.000000,106170.000000
1370.319980,0.630055,427739.000000,100259.000000
1373.680788,0.659862,426684.000000,93378.000000
1377.037340,0.691600,424716.000000,86397.000000
1380.389636,0.729471,423009.000000,78864.000000
1384.852743,0.789338,421250.000000,68423.000000
1388.195107,0.838592,419513.000000,60835.000000
1391.533216,0.881602,418386.000000,54951.000000
1394.867069,0.933979,416533.000000,48492.000000
1398.196665,0.973309,415362.000000,44169.000000
1401.522005,1.014222,414359.000000,40101.000000
1404.843090,1.042974,412901.000000,37400.000000
1408.159918,1.072848,412217.000000,34856.000000
1411.472490,1.089931,411361.000000,33442.000000
1414.780805,1.103868,411033.000000,32360.000000
1419.185272,1.126868,409830.000000,30601.000000
1422.483657,1.133857,409401.000000,30081.000000
1425.777786,1.141542,409230.000000,29541.000000
1429.067659,1.152403,409352.000000,28820.000000
1432.353275,1.151453,408571.000000,28828.000000
1435.634635,1.155523,408784.000000,28574.000000
1438.911740,1.161672,408388.000000,28145.000000
1442.184588,1.171476,408718.000000,27539.000000
1445.453180,1.166424,408114.000000,27820.000000
1448.717516,1.165103,407298.000000,27849.000000
1453.063343,1.166574,406083.000000,27672.000000
1456.317748,1.162687,404893.000000,27839.000000
1459.567896,1.162496,403727.000000,27771.000000
1462.813789,1.156496,402460.000000,28069.000000
1466.055425,1.153661,401052.000000,28154.000000
1469.292806,1.150073,399335.000000,28266.000000
1472.525930,1.142250,397326.000000,28635.000000
1475.754798,1.139271,395699.000000,28714.000000
1478.979410,1.129049,393830.000000,29259.000000
1482.199766,1.118283,391553.000000,29820.000000
1485.415866,1.116633,389192.000000,29753.000000
1489.697378,1.101134,386592.000000,30628.000000
1492.903547,1.089767,383773.000000,31211.000000
1496.105460,1.086743,380646.000000,31173.000000
1499.303116,1.077152,377552.000000,31610.000000
1502.496517,1.060815,375404.000000,32635.000000
1505.685661,1.052311,371858.000000,32966.000000
1508.870549,1.037819,368993.000000,33822.000000
1512.051181,1.030273,365725.000000,34110.000000
1515.227557,1.024071,362273.000000,34274.000000
1518.399677,1.006399,358179.000000,35294.000000
1522.622549,0.997856,354157.000000,35591.000000
1525.784738,0.985583,350480.000000,36231.000000
1528.942671,0.972676,346255.000000,36874.000000
1532.096347,0.969122,342381.000000,36761.000000
1535.245768,0.954302,338077.000000,37559.000000
1538.390932,0.941839,334863.000000,38285.000000
1541.531840,0.938392,330125.000000,38044.000000
1544.668493,0.923632,325057.000000,38755.000000
1547.800888,0.917101,320643.000000,38808.000000
1550.929028,0.907671,316424.000000,39138.000000
1555.093261,0.897035,309495.000000,39230.000000
1558.211470,0.890086,305009.000000,39285.000000
1561.325422,0.881156,299676.000000,39400.000000
1564.435119,0.869190,294721.000000,39831.000000
1567.540560,0.865412,289557.000000,39475.000000
1570.641744,0.861786,284567.000000,39120.000000
1573.738672,0.848030,279754.000000,39696.000000
1576.831344,0.842874,274419.000000,39404.000000
1579.919760,0.835440,268872.000000,39274.000000
1583.003920,0.833738,263606.000000,38656.000000
1586.083824,0.821247,257921.000000,38926.000000
1590.183742,0.811792,250804.000000,38685.000000
1593.253714,0.805956,245422.000000,38367.000000
1596.319431,0.801931,239381.000000,37771.000000
1599.380892,0.797901,234206.000000,37299.000000
1602.438096,0.792698,228743.000000,36868.000000
1605.491044,0.779817,223323.000000,37078.000000
1608.539736,0.784256,217518.000000,35747.000000
1611.584172,0.778303,212282.000000,35368.000000
1614.624352,0.777724,206389.000000,34432.000000
1617.660276,0.769421,201087.000000,34195.000000
1621.701554,0.765396,193528.000000,33216.000000
1624.727547,0.759374,188622.000000,32826.000000
1627.749283,0.759919,183537.000000,31901.000000
1630.766764,0.755829,177844.000000,31204.000000
1633.779989,0.756771,171736.000000,30067.000000
1636.788957,0.753899,167154.000000,29459.000000
1639.793669,0.748078,161732.000000,28888.000000
1642.794125,0.746704,155612.000000,27883.000000
1645.790325,0.741982,149386.000000,27060.000000
1648.782269,0.737149,142246.000000,26055.000000
1651.769957,0.727814,133974.000000,25073.000000
1655.746920,0.718659,121380.000000,23200.000000
1658.724676,0.709486,110432.000000,21558.000000
1661.698177,0.692521,99058.000000,20108.000000
1664.667421,0.698587,87253.000000,17466.000000
1667.632410,0.685917,74987.000000,15455.000000
1670.593142,0.661588,63846.000000,13917.000000
1673.549618,0.674681,54103.000000,11443.000000
1676.501838,0.676904,45375.000000,9548.000000
1679.449802,0.664570,38529.000000,8341.000000
1682.393510,0.669523,32827.000000,7026.000000
1686.311833,0.678501,26067.000000,5465.000000
1689.245610,0.690305,22330.000000,4556.000000
1692.175130,0.747487,19574.000000,3501.000000
1695.100395,0.711683,16743.000000,3252.000000
1698.021403,0.753446,14743.000000,2601.000000
1700.938155,0.707748,12694.000000,2488.000000
