Method:,Column 1,,
1150.008727,0.311530,245824.000000,119976.000000
1153.637671,0.320142,249063.000000,119170.000000
1158.469642,0.329967,252780.000000,118243.000000
1162.088655,0.335615,256260.000000,118322.000000
1165.703412,0.341072,259055.000000,118119.000000
1169.313912,0.344609,261978.000000,118483.000000
1172.920157,0.347011,264985.000000,119182.000000
1176.522145,0.351972,269426.000000,119803.000000
1180.119878,0.354887,272409.000000,120319.000000
1183.713354,0.358138,276023.000000,121006.000000
1187.302574,0.361753,280835.000000,122095.000000
1190.887538,0.363970,284660.000000,123128.000000
1194.468246,0.365979,289355.000000,124581.000000
1199.235902,0.368529,294470.000000,126041.000000
1202.806679,0.369335,298982.000000,127735.000000
1206.373200,0.368684,303505.000000,129862.000000
1209.935464,0.366815,307931.000000,132324.000000
1213.493473,0.364142,312016.000000,134907.000000
1217.047225,0.364497,316965.000000,136935.000000
1220.596721,0.360084,321210.000000,140186.000000
1224.141962,0.357644,325858.000000,143016.000000
1227.682946,0.355047,330391.000000,145875.000000
1231.219673,0.353621,334507.000000,148178.000000
1235.928690,0.349615,339691.000000,151869.000000
1239.455487,0.348591,343760.000000,154051.000000
1242.978028,0.347227,347020.000000,156001.000000
1246.496312,0.345400,350545.000000,158250.000000
1250.010341,0.344802,353991.000000,160026.000000
1253.520113,0.346096,356683.000000,160763.000000
1257.025629,0.345750,358341.000000,161639.000000
1260.526889,0.345951,360820.000000,162682.000000
1264.023894,0.346839,364183.000000,163863.000000
1267.516641,0.349121,367840.000000,164641.000000
1272.167018,0.351626,373653.000000,166281.000000
1275.649835,0.353398,377992.000000,167527.000000
1279.128396,0.355320,382454.000000,168756.000000
1282.602700,0.359098,386758.000000,169177.000000
1286.072749,0.363908,391232.000000,169249.000000
1289.538541,0.366530,395482.000000,170058.000000
1293.000078,0.370529,399181.000000,170075.000000
1296.457358,0.376896,402851.000000,169141.000000
1299.910382,0.381597,405972.000000,168616.000000
1303.359150,0.388204,409012.000000,167314.000000
1306.803662,0.395619,412072.000000,165712.000000
1311.389723,0.406234,415273.000000,162967.000000
1314.824304,0.413928,418670.000000,161415.000000
1318.254629,0.425069,421073.000000,158230.000000
1321.680698,0.434460,422767.000000,155468.000000
1325.102510,0.446099,424477.000000,151969.000000
1328.520066,0.456527,425846.000000,148842.000000
1331.933367,0.466590,427220.000000,145902.000000
1335.342411,0.477946,428460.000000,142549.000000
1338.747199,0.490023,429602.000000,139009.000000
1342.147731,0.501353,430095.000000,135585.000000
1346.675152,0.515271,430925.000000,131562.000000
1350.065753,0.526950,430662.000000,127993.000000
1353.452098,0.537324,430235.000000,124848.000000
1356.834187,0.547816,429864.000000,121763.000000
1360.212019,0.562973,430326.000000,117713.000000
1363.585596,0.577065,429141.000000,113641.000000
1366.954916,0.596256,428594.000000,108590.000000
1370.319980,0.618607,427739.000000,102937.000000
1373.680788,0.646146,426684.000000,96374.000000
1377.037340,0.676038,424716.000000,89549.000000
1380.389636,0.715901,423009.000000,81367.000000
1384.852743,0.771883,421250.000000,71229.000000
1388.195107,0.819534,419513.000000,63564.000000
1391.533216,0.864622,418386.000000,57142.000000
1394.867069,0.912454,416533.000000,50956.000000
1398.196665,0.954029,415362.000000,46174.000000
1401.522005,0.990739,414359.000000,42329.000000
1404.843090,1.022504,412901.000000,39205.000000
1408.159918,1.049526,412217.000000,36779.000000
1411.472490,1.074344,411361.000000,34664.000000
1414.780805,1.094902,411033.000000,33035.000000
1419.185272,1.112587,409830.000000,31624.000000
1422.483657,1.121096,409401.000000,30978.000000
1425.777786,1.131745,409230.000000,30215.000000
1429.067659,1.136658,409352.000000,29884.000000
1432.353275,1.135829,408571.000000,29884.000000
1435.634635,1.145487,408784.000000,29242.000000
1438.911740,1.148795,408388.000000,28992.000000
1442.184588,1.153708,408718.000000,28689.000000
1445.453180,1.149058,408114.000000,28955.000000
1448.717516,1.152939,407298.000000,28640.000000
1453.063343,1.153115,406083.000000,28543.000000
1456.317748,1.154512,404893.000000,28368.000000
1459.567896,1.156131,403727.000000,28181.000000
1462.813789,1.145406,402460.000000,28795.000000
1466.055425,1.143416,401052.000000,28826.000000
1469.292806,1.137370,399335.000000,29105.000000
1472.525930,1.137124,397326.000000,28975.000000
1475.754798,1.122290,395699.000000,29859.000000
1478.979410,1.121049,393830.000000,29803.000000
1482.199766,1.110503,391553.000000,30359.000000
1485.415866,1.101275,389192.000000,30824.000000
1489.697378,1.089384,386592.000000,31468.000000
1492.903547,1.078992,383773.000000,31995.000000
1496.105460,1.068197,380646.000000,32533.000000
1499.303116,1.063040,377552.000000,32654.000000
1502.496517,1.048082,375404.000000,33606.000000
1505.685661,1.040459,371858.000000,33878.000000
1508.870549,1.024479,368993.000000,34877.000000
1512.051181,1.018008,365725.000000,35087.000000
1515.227557,1.005165,362273.000000,35799.000000
1518.399677,0.995704,358179.000000,36174.000000
1522.622549,0.981487,354157.000000,36958.000000
1525.784738,0.969037,350480.000000,37638.000000
1528.942671,0.962433,346255.000000,37754.000000
1532.096347,0.954669,342381.000000,38005.000000
1535.245768,0.937840,338077.000000,39010.000000
1538.390932,0.932302,334863.000000,39135.000000
1541.531840,0.919287,330125.000000,39755.000000
1544.668493,0.910052,325057.000000,39986.000000
1547.800888,0.905082,320643.000000,39897.000000
1550.929028,0.895644,316424.000000,40237.000000
1555.093261,0.878580,309495.000000,40933.000000
1558.211470,0.873057,305009.000000,40856.000000
1561.325422,0.865843,299676.000000,40814.000000
1564.435119,0.860254,294721.000000,40659.000000
1567.540560,0.851916,289557.000000,40721.000000
1570.641744,0.844409,284567.000000,40717.000000
1573.738672,0.837865,279754.000000,40636.000000
1576.831344,0.830017,274419.000000,40588.000000
1579.919760,0.822788,268872.000000,40435.000000
1583.003920,0.817216,263606.000000,40155.000000
1586.083824,0.806548,257921.000000,40266.000000
1590.183742,0.802408,250804.000000,39530.000000
1593.253714,0.801238,245422.000000,38786.000000
1596.319431,0.792120,239381.000000,38634.000000
1599.380892,0.785550,234206.000000,38375.000000
1602.438096,0.783467,228743.000000,37660.000000
1605.491044,0.776027,223323.000000,37403.000000
1608.539736,0.773480,217518.000000,36645.000000
1611.584172,0.771891,212282.000000,35894.000000
1614.624352,0.767540,206389.000000,35249.000000
1617.660276,0.763718,201087.000000,34647.000000
1621.701554,0.755635,193528.000000,33971.000000
1624.727547,0.753422,188622.000000,33279.000000
1627.749283,0.753219,183537.000000,32397.000000
1630.766764,0.748227,177844.000000,31755.000000
1633.779989,0.752932,171736.000000,30334.000000
1636.788957,0.744897,167154.000000,30076.000000
1639.793669,0.741588,161732.000000,29323.000000
1642.794125,0.743754,155612.000000,28073.000000
1645.790325,0.737972,149386.000000,27311.000000
1648.782269,0.733084,142246.000000,26300.000000
1651.769957,0.731537,133974.000000,24859.000000
1655.746920,0.716046,121380.000000,23340.000000
1658.724676,0.723656,110432.000000,20866.000000
1661.698177,0.692953,99058.000000,20088.000000
1664.667421,0.694183,87253.000000,17644.000000
1667.632410,0.676466,74987.000000,15795.000000
1670.593142,0.669619,63846.000000,13662.000000
1673.549618,0.673204,54103.000000,11482.000000
1676.501838,0.666789,45375.000000,9773.000000
1679.449802,0.675110,38529.000000,8141.000000
1682.393510,0.695111,32827.000000,6624.000000
1686.311833,0.749105,26067.000000,4645.000000
1689.245610,0.723370,22330.000000,4222.000000
1692.175130,0.733812,19574.000000,3613.000000
1695.100395,0.728428,16743.000000,3129.000000
1698.021403,0.711916,14743.000000,2862.000000
1700.938155,0.774404,12694.000000,2134.000000
