Method:,Column 1,,
1642.794125,1.114094,155612.000000,11966.000000
1645.790325,1.108133,149386.000000,11646.000000
1648.782269,1.110268,142246.000000,11035.000000
1651.769957,1.076100,133974.000000,11244.000000
1655.746920,1.077724,121380.000000,10149.000000
1658.724676,1.091175,110432.000000,8952.000000
1661.698177,1.073631,99058.000000,8361.000000
1664.667421,1.061283,87253.000000,7577.000000
1667.632410,1.059342,74987.000000,6541.000000
1670.593142,1.045768,63846.000000,5746.000000
1673.549618,1.060846,54103.000000,4703.000000
1676.501838,1.027917,45375.000000,4255.000000
1679.449802,1.085826,38529.000000,3162.000000
1682.393510,1.089557,32827.000000,2671.000000
1686.311833,1.010916,26067.000000,2542.000000
1689.245610,1.003123,22330.000000,2217.000000
1692.175130,1.073670,19574.000000,1652.000000
1695.100395,1.143568,16743.000000,1203.000000
1698.021403,1.211458,14743.000000,906.000000
1700.938155,1.196725,12694.000000,807.000000
